image_path,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y
400.275.14.1.jpg,251,316,520,263,464,389,143,398,502,515,478,669,478,719,453,737,468,734,206,593,505,591,523,607,443,677,334,548,482,509,468,586,326,481,524,491,192,451
400.276.9.2.jpg,195,418,475,371,398,485,96,485,446,587,433,746,432,791,396,809,417,808,166,676,445,671,444,666,393,760,323,640,417,563,403,659,268,570,470,562,153,532
400.277.17.2.jpg,218,346,472,281,436,404,127,426,491,511,475,681,473,724,446,750,456,745,218,616,516,590,532,607,452,679,334,575,480,512,469,597,303,501,500,484,175,469
400.28.8.2.jpg,218,328,460,311,419,405,132,413,463,489,430,653,419,700,390,715,406,714,214,600,469,577,481,566,403,655,328,538,437,477,421,563,310,468,486,481,165,435
400.281.11.1.jpg,221,393,490,385,432,484,116,469,464,614,447,750,440,811,407,819,426,821,203,677,465,679,476,685,412,767,306,641,418,589,427,680,294,577,488,589,164,538
400.282.11.2.jpg,236,363,502,299,459,415,153,428,513,522,506,673,518,719,498,744,514,738,236,639,533,596,538,597,456,680,356,568,472,502,485,588,331,511,529,491,201,484
400.283.18.2.jpg,209,287,499,268,438,374,113,347,499,488,471,656,469,707,444,742,458,737,145,593,494,580,509,580,438,668,328,543,475,494,454,569,305,457,511,474,144,399
400.284.12.2.jpg,208,329,450,289,411,388,118,394,455,505,447,638,461,677,441,695,456,695,217,612,440,558,456,577,418,646,315,540,445,492,423,564,294,490,473,479,168,456
400.285.9.2.jpg,216,353,488,328,432,438,102,425,468,556,421,726,425,778,402,792,416,791,183,643,466,642,479,650,385,725,306,592,448,547,422,627,292,520,488,537,160,475
400.286.17.2.jpg,219,370,473,315,438,417,121,431,479,515,473,690,477,738,458,762,473,757,200,643,502,618,517,600,442,692,324,575,452,514,454,604,311,524,504,497,174,482
400.287.16.1.jpg,226,335,501,294,448,410,127,418,492,546,475,709,480,755,450,782,468,778,195,662,488,617,504,637,430,709,311,600,474,542,450,622,312,523,517,515,163,471
400.288.12.1.jpg,205,414,487,374,431,471,105,467,482,587,450,717,451,752,425,770,440,766,180,658,482,646,497,660,410,716,331,622,450,565,426,642,281,567,503,575,152,501
400.29.17.2.jpg,241,360,521,348,457,446,134,426,502,557,489,689,500,748,473,766,491,760,199,668,521,641,523,637,455,694,335,606,482,558,471,625,315,532,514,542,184,482
400.290.16.2.jpg,220,422,475,323,452,448,156,495,513,547,498,709,506,754,487,776,501,767,221,700,512,629,527,647,472,706,341,625,495,555,469,637,325,554,529,531,191,540
400.291.14.2.jpg,230,342,509,330,433,449,114,373,481,563,439,707,425,775,402,782,415,782,150,645,473,644,485,653,398,712,299,592,463,559,426,633,289,522,504,543,152,453
400.292.12.1.jpg,219,366,472,311,431,403,136,436,477,541,460,716,468,765,449,784,461,780,211,649,487,636,490,633,426,723,324,597,459,540,435,624,309,516,486,518,185,485
400.293.18.2.jpg,205,364,481,326,431,432,120,432,492,532,429,710,429,762,408,788,421,783,174,645,489,623,498,638,408,702,313,588,479,538,447,618,305,528,514,507,159,474
400.294.8.2.jpg,217,334,462,319,405,424,120,403,439,516,434,646,440,690,422,712,435,709,201,599,439,576,451,586,405,678,319,559,406,487,402,584,290,493,470,499,165,443
400.296.12.1.jpg,214,358,486,308,441,429,128,442,511,525,494,692,500,740,471,764,487,756,228,647,515,612,541,609,457,708,360,599,477,520,477,611,324,523,522,512,185,473
400.297.13.1.jpg,226,387,495,353,447,457,127,464,514,548,480,651,481,702,459,722,474,718,215,661,506,594,532,621,433,669,339,579,480,539,459,608,316,531,531,531,170,498
400.298.9.2.jpg,225,358,481,275,440,404,127,450,505,502,508,662,516,699,502,720,511,715,247,644,513,582,521,586,476,679,366,579,473,495,489,588,319,514,519,487,181,483
400.299.12.2.jpg,236,428,499,328,460,460,142,486,520,561,493,715,494,753,474,779,487,773,243,683,518,626,539,647,462,714,379,626,503,558,487,630,328,556,532,527,193,538
400.3.12.1.jpg,232,385,495,363,422,472,111,451,458,573,414,721,394,777,368,786,386,787,168,645,465,655,478,662,389,721,324,619,436,562,418,644,287,549,475,543,156,499
400.30.18.2.jpg,224,391,503,344,452,458,138,455,495,569,465,737,467,773,446,793,460,788,209,659,497,646,507,661,439,727,327,599,482,574,448,638,330,542,522,548,180,514
400.300.9.2.jpg,214,373,485,301,444,419,127,459,505,506,483,662,483,700,454,727,474,719,254,620,515,577,526,588,447,674,370,558,475,493,482,582,320,506,530,475,195,500
400.303.9.2.jpg,267,414,590,367,531,513,163,518,590,626,563,829,569,877,548,898,558,893,274,763,572,729,595,732,540,813,420,696,557,646,541,720,374,607,639,617,207,549
400.305.14.1.jpg,274,426,604,400,508,535,139,492,587,644,532,800,534,875,511,893,523,889,217,763,567,717,600,738,506,794,372,684,566,663,496,716,356,600,619,611,185,571
400.306.8.2.jpg,249,457,564,402,519,526,161,530,598,651,574,813,576,858,552,881,566,875,247,794,588,724,615,739,549,815,415,715,568,647,539,733,360,635,620,639,198,579
400.307.9.2.jpg,234,402,543,370,469,515,122,481,515,637,500,811,504,866,479,888,489,885,177,744,522,723,505,735,480,819,361,690,494,638,479,721,316,602,550,614,167,531
400.308.8.1.jpg,270,469,573,378,523,534,182,548,597,625,588,831,591,873,568,900,581,894,273,739,614,721,628,731,558,821,417,702,566,623,559,723,379,625,637,599,238,587
400.309.10.1.jpg,223,468,536,426,469,555,139,530,541,657,539,834,542,874,520,911,533,903,215,764,565,745,546,761,495,824,380,725,516,670,500,746,332,643,578,634,179,588
400.31.16.2.jpg,221,337,475,270,425,385,128,400,487,511,446,676,452,731,435,741,447,740,192,609,485,588,502,594,425,662,328,557,469,500,459,581,312,480,496,484,161,448
400.310.8.2.jpg,298,462,611,427,568,564,191,545,593,666,580,829,586,870,559,900,572,893,284,773,604,751,603,742,554,836,433,712,563,651,556,742,382,636,623,642,233,584
400.311.9.1.jpg,268,392,558,344,516,492,144,514,574,590,538,816,539,852,516,900,525,894,247,721,587,705,597,697,516,786,425,677,554,598,505,697,370,581,623,581,196,551
400.312.9.1.jpg,247,422,591,358,534,520,125,516,611,654,575,827,578,892,557,912,569,909,254,802,588,733,604,759,523,845,404,710,591,641,544,735,384,627,635,629,195,599
400.314.17.2.jpg,251,423,577,343,508,491,151,507,613,631,542,817,542,884,519,905,531,898,232,751,589,721,607,744,524,811,415,695,577,629,531,720,374,620,648,601,214,561
400.315.13.1.jpg,259,452,605,359,557,526,147,552,630,628,623,802,632,855,605,903,624,889,294,805,645,718,668,737,590,833,462,722,609,641,588,726,380,634,665,615,202,599
400.316.11.2.jpg,193,440,540,379,469,530,84,548,537,644,492,816,503,896,486,903,493,901,184,774,531,720,582,747,470,816,346,704,514,663,454,731,305,635,559,625,131,585
400.318.7.1.jpg,251,400,586,378,513,520,144,495,579,610,542,822,528,877,499,906,515,895,206,753,592,725,602,725,518,795,387,686,540,616,523,717,349,597,612,595,172,543
400.32.12.2.jpg,184,355,424,306,379,407,120,419,435,525,424,670,434,724,413,741,425,735,168,633,435,587,446,600,401,665,287,572,423,524,404,594,265,506,458,503,152,460
400.320.9.1.jpg,269,449,612,356,555,524,163,539,620,631,591,821,590,865,562,899,579,887,279,753,642,728,657,725,563,817,455,704,597,638,577,726,391,590,651,606,223,586
400.322.11.1.jpg,271,460,602,424,523,559,155,549,599,666,572,841,592,908,552,924,582,919,274,787,591,749,610,764,546,847,429,734,561,670,541,754,367,651,616,657,209,586
400.323.8.1.jpg,285,439,667,358,562,513,182,532,666,649,654,815,655,870,623,899,641,889,286,795,674,731,684,740,589,839,472,713,646,660,619,731,412,642,700,625,238,601
400.324.16.2.jpg,259,423,608,369,521,506,160,520,618,621,593,797,600,848,586,870,594,864,279,761,614,701,631,709,561,796,413,689,596,617,556,703,384,620,654,610,219,569
400.326.11.2.jpg,264,422,594,376,511,531,155,520,573,652,533,823,546,883,516,900,534,895,217,766,552,736,565,749,499,828,385,710,540,649,509,739,344,625,611,627,206,571
400.327.14.2.jpg,237,438,573,397,475,540,116,516,563,635,538,807,558,870,541,897,548,891,217,815,554,723,570,756,514,814,385,719,548,644,493,727,335,637,595,629,162,582
400.328.14.1.jpg,276,474,583,429,508,547,156,553,594,675,560,836,569,882,553,901,562,897,226,814,580,742,604,766,538,826,435,738,565,680,523,745,361,663,623,652,206,598
400.33.12.2.jpg,234,365,515,333,459,436,140,442,502,557,476,678,482,711,433,742,461,741,212,634,499,602,512,630,436,686,332,579,477,539,461,613,318,524,520,545,178,478
400.330.18.1.jpg,258,436,577,422,513,539,152,537,584,654,561,850,565,898,536,918,551,914,250,814,604,738,625,754,543,828,391,741,566,671,546,744,348,646,604,639,176,604
400.331.13.2.jpg,255,422,588,399,507,542,158,506,598,645,583,840,584,905,564,932,573,925,207,827,621,744,635,749,559,832,389,720,579,654,558,742,350,615,621,630,192,559
400.332.18.2.jpg,312,448,614,353,559,506,207,529,626,637,614,811,628,872,597,904,608,899,300,798,637,717,647,737,597,809,449,714,602,644,587,722,420,616,674,600,254,589
400.333.14.2.jpg,265,426,571,389,504,516,169,498,578,651,550,820,550,863,528,891,541,883,271,762,577,733,591,740,525,813,376,682,562,647,530,728,358,620,596,640,221,556
400.334.11.2.jpg,279,419,605,369,554,507,170,515,608,626,580,821,590,871,565,909,581,903,251,782,615,713,633,736,541,817,407,693,577,626,570,717,393,612,632,612,219,564
400.335.16.2.jpg,210,417,550,347,499,503,101,505,565,621,547,843,556,909,529,937,543,932,174,805,558,733,573,768,506,834,357,702,550,635,507,737,331,617,591,603,158,571
400.336.13.2.jpg,250,458,575,384,518,544,165,556,566,658,553,842,568,897,548,929,560,924,226,801,549,755,566,768,521,852,405,728,549,646,508,751,353,648,591,643,195,597
400.337.14.2.jpg,279,461,584,433,497,562,169,529,571,670,518,851,520,904,500,925,512,920,229,795,570,746,584,770,499,826,380,716,559,683,507,746,361,640,602,647,210,583
400.338.18.1.jpg,266,393,590,332,516,473,172,476,604,589,564,813,565,883,544,898,551,894,229,733,630,696,652,693,549,776,383,670,581,590,557,697,363,568,630,565,201,524
400.34.14.2.jpg,243,328,509,302,455,425,126,407,490,547,465,697,469,744,433,764,455,761,195,644,470,532,489,629,425,708,338,586,470,532,439,612,307,499,509,528,160,446
400.340.14.2.jpg,251,396,575,343,502,498,150,507,588,613,573,813,582,853,558,884,567,880,242,782,588,709,599,727,529,814,379,703,558,609,532,710,342,601,614,601,183,558
400.341.11.1.jpg,212,449,508,378,431,527,113,529,524,607,526,781,552,843,526,863,537,860,229,796,541,690,566,700,493,795,374,696,507,629,483,697,302,619,556,584,148,581
400.342.12.2.jpg,274,381,592,384,512,513,168,445,550,650,479,821,478,872,455,899,466,895,195,684,545,740,567,754,470,801,350,680,535,656,493,726,343,581,596,631,201,515
400.343.9.1.jpg,275,436,600,388,531,527,164,523,575,644,528,834,523,867,487,915,502,912,236,740,568,757,582,747,486,832,403,704,542,645,528,744,362,623,607,624,221,571
400.344.15.2.jpg,227,354,561,312,471,446,113,439,545,574,494,792,493,855,471,874,482,870,196,698,541,688,557,698,481,774,351,633,497,597,490,680,329,552,580,547,165,493
400.345.13.1.jpg,281,385,613,335,545,483,167,492,605,613,567,782,572,861,549,878,563,875,270,738,580,701,594,724,522,799,433,685,582,604,536,703,359,609,637,590,211,557
400.346.13.1.jpg,231,429,564,361,521,505,126,537,600,637,565,819,567,858,549,898,558,894,235,795,593,725,615,737,517,818,381,704,556,632,533,720,332,624,639,619,161,570
400.348.16.2.jpg,259,443,590,347,513,504,148,530,616,623,580,810,598,885,567,912,582,906,259,780,599,720,660,724,543,809,395,707,604,651,545,727,364,657,648,598,206,591
400.349.12.1.jpg,234,417,578,381,503,506,136,499,558,638,543,842,548,909,523,927,536,923,223,768,575,744,588,746,521,837,405,721,537,641,508,739,340,625,585,620,190,562
400.35.18.2.jpg,233,395,480,342,429,458,142,464,471,574,415,726,401,778,370,799,388,798,185,643,454,668,492,657,392,737,301,607,457,578,416,654,305,545,489,544,170,513
400.350.15.2.jpg,237,399,554,340,516,470,145,514,572,608,511,801,510,857,487,891,499,884,200,755,565,706,597,719,495,783,369,677,553,623,490,708,340,598,610,578,208,545
400.352.15.1.jpg,241,381,555,340,503,504,122,468,542,618,486,837,483,894,453,910,466,905,195,728,553,743,566,725,471,815,355,678,512,623,505,720,317,577,583,604,181,527
400.353.18.2.jpg,276,428,566,390,504,527,149,499,538,658,504,836,501,897,479,913,490,911,219,734,542,752,561,746,474,832,361,691,503,656,498,737,348,622,585,630,200,561
400.354.11.1.jpg,257,418,576,347,511,495,165,510,610,608,572,793,580,832,547,863,569,853,231,751,565,708,641,697,528,812,420,699,581,611,516,710,356,609,628,600,191,557
400.355.16.1.jpg,250,426,551,399,499,519,124,525,556,643,504,846,506,873,490,908,498,901,216,812,544,713,578,740,461,816,349,706,516,649,478,717,322,608,578,622,172,558
400.357.18.1.jpg,293,456,590,398,503,532,185,521,587,634,596,817,598,862,580,887,589,878,255,766,623,725,620,719,573,805,407,700,559,646,553,722,378,615,623,601,222,588
400.358.15.2.jpg,274,478,578,422,491,564,157,533,553,683,499,827,498,870,465,911,480,904,205,772,545,759,571,777,454,834,360,728,525,683,480,751,341,639,577,661,207,582
400.359.10.2.jpg,295,422,645,356,553,499,204,505,633,625,574,800,581,857,558,885,571,881,256,724,607,702,621,728,562,775,444,686,604,614,530,710,399,599,670,601,227,552
400.36.16.2.jpg,237,364,485,344,428,446,137,416,480,572,454,715,461,754,435,772,451,769,194,652,475,637,486,644,427,710,313,596,467,567,431,634,303,532,501,547,177,473
400.361.12.1.jpg,254,497,553,460,486,562,159,581,543,697,478,858,482,891,458,919,469,913,217,772,523,773,530,799,459,848,347,730,508,687,470,771,341,674,566,683,200,621
400.362.11.2.jpg,278,412,574,428,515,551,168,508,569,673,505,838,503,885,480,912,493,907,199,746,545,761,560,780,467,828,378,713,535,683,495,747,341,618,591,656,191,568
400.363.8.2.jpg,247,445,557,416,447,552,127,514,541,663,493,837,493,871,481,888,486,882,199,762,523,736,533,756,471,839,353,703,511,643,471,737,320,605,572,645,168,567
400.365.9.2.jpg,248,454,536,399,474,542,173,538,534,653,514,820,523,879,501,896,512,893,233,767,528,722,541,743,494,822,378,719,492,656,493,728,333,621,556,632,192,577
400.366.10.2.jpg,253,461,564,377,511,519,138,507,552,641,532,822,532,861,507,886,517,881,236,765,561,733,571,736,515,826,386,704,538,653,517,725,344,620,577,612,192,584
400.37.9.2.jpg,226,358,496,337,420,454,117,436,467,569,421,719,437,765,424,787,436,783,174,646,451,627,487,646,396,709,302,604,439,569,396,646,279,544,490,543,153,494
400.370.14.2.jpg,266,470,598,374,545,511,172,550,607,651,574,796,586,845,562,882,574,874,247,799,601,721,619,749,551,815,417,715,587,640,543,725,370,650,648,630,218,612
400.372.10.1.jpg,258,411,614,321,556,493,168,518,629,597,614,812,628,882,608,912,620,906,278,786,632,704,680,721,582,812,471,705,620,628,582,713,393,625,649,559,226,592
400.373.17.2.jpg,253,388,548,334,509,481,155,475,591,615,565,810,558,857,529,892,543,887,231,732,599,723,618,720,552,796,381,692,568,626,537,713,339,592,624,590,208,527
400.375.14.1.jpg,259,415,578,331,537,490,130,496,596,623,527,810,531,855,514,884,525,876,224,748,592,714,606,726,515,792,383,679,563,619,520,711,349,599,625,601,181,555
400.378.15.2.jpg,272,383,563,312,511,474,151,473,553,583,555,782,581,853,557,883,570,876,235,765,581,699,592,698,533,781,402,683,536,592,534,692,361,575,588,556,202,531
400.379.17.2.jpg,262,406,581,372,526,502,167,500,563,637,525,840,536,899,521,918,530,913,208,772,578,733,589,740,502,805,377,700,543,652,519,723,357,619,597,619,217,560
400.38.10.1.jpg,213,340,470,307,413,426,128,421,471,511,469,661,465,709,442,723,457,721,207,622,495,583,498,588,438,666,344,571,449,505,454,586,303,500,489,492,182,468
400.380.17.1.jpg,260,396,598,322,524,480,174,516,624,596,615,768,631,837,610,859,626,851,281,776,641,676,659,689,580,769,432,669,589,600,582,677,379,584,655,565,211,555
400.382.13.1.jpg,275,393,629,366,540,502,160,484,607,632,603,806,617,863,592,901,609,891,226,770,633,715,653,712,564,816,420,686,558,625,570,712,387,599,645,609,202,546
400.383.9.1.jpg,276,447,598,385,532,541,176,553,591,644,577,810,580,866,521,895,569,877,259,762,583,729,595,728,525,834,426,700,563,642,532,727,390,618,632,621,220,594
400.384.16.1.jpg,283,424,587,399,526,512,194,493,572,631,545,829,541,875,523,892,533,887,243,734,585,729,590,723,512,813,402,683,559,625,530,720,381,602,600,611,234,551
400.385.12.2.jpg,266,453,596,400,536,542,157,549,593,660,554,804,579,870,555,901,571,894,222,809,561,732,580,759,523,820,387,735,557,673,505,748,358,660,625,642,185,619
400.4.7.2.jpg,241,354,492,310,452,408,152,423,487,519,460,680,448,721,416,733,432,735,215,599,500,617,500,603,428,684,348,563,458,508,456,610,318,498,514,499,210,468
400.40.9.2.jpg,207,350,465,292,419,405,118,432,481,499,466,631,469,677,440,694,459,692,208,620,481,565,496,573,429,648,346,557,456,493,443,566,306,490,503,472,168,471
400.41.7.2.jpg,221,378,478,321,431,437,123,472,489,521,478,669,484,712,458,736,476,728,224,657,493,596,504,598,447,696,339,581,454,507,452,599,308,525,518,501,180,507
400.42.7.2.jpg,202,396,497,367,430,474,96,461,489,564,438,708,434,753,413,776,425,774,201,665,452,636,470,656,408,730,314,604,478,565,428,633,289,538,511,554,143,502
400.43.11.2.jpg,241,367,512,354,453,456,127,407,485,568,431,745,422,785,407,798,417,795,200,629,475,658,488,665,409,740,332,611,461,553,439,645,308,535,508,543,176,481
400.44.10.1.jpg,222,356,471,296,410,416,137,427,470,499,454,622,461,672,432,694,453,688,218,619,472,562,485,572,425,638,341,552,439,495,414,569,300,495,488,486,155,483
400.45.11.1.jpg,235,372,523,344,446,457,113,446,484,563,453,711,468,747,451,768,462,764,194,650,455,612,504,651,434,708,322,606,438,568,429,630,301,541,493,548,165,496
400.46.8.2.jpg,199,337,427,271,389,379,99,409,445,483,426,629,427,660,411,678,423,672,204,569,440,545,448,552,396,638,309,538,412,462,399,552,275,482,459,462,155,448
400.49.17.2.jpg,229,333,526,293,462,412,129,407,517,527,490,675,488,725,452,763,471,762,190,642,521,610,530,619,460,681,338,581,495,531,463,604,317,496,530,503,172,454
400.5.8.2.jpg,220,356,508,346,445,450,112,427,490,556,444,709,431,759,403,773,418,772,188,630,493,629,520,642,412,713,334,596,484,565,439,619,308,527,509,534,158,476
400.50.16.2.jpg,240,400,496,370,466,463,141,461,502,568,470,736,477,790,450,814,469,806,199,704,515,660,527,674,445,734,334,625,469,575,462,653,320,551,504,548,178,498
400.51.17.2.jpg,187,371,481,289,448,418,96,436,510,527,474,705,474,774,454,797,466,790,216,658,526,633,529,633,446,706,348,599,494,541,456,628,307,529,524,508,155,489
400.54.17.1.jpg,222,326,490,278,419,399,124,396,494,506,481,661,497,723,472,748,491,738,206,652,500,591,508,596,461,672,316,575,480,511,452,584,309,486,507,481,159,457
400.55.13.1.jpg,214,336,464,293,420,404,123,397,470,508,457,663,461,699,436,722,451,718,191,607,483,580,490,588,437,667,329,565,441,498,427,584,287,505,476,494,160,446
400.59.14.2.jpg,253,382,501,345,463,444,164,442,514,543,490,677,490,729,475,754,486,743,232,642,526,619,532,627,466,686,369,605,504,547,480,617,347,534,530,521,208,492
400.63.11.2.jpg,227,331,485,245,443,366,143,401,496,448,504,598,517,644,492,663,513,661,251,585,512,520,538,534,475,606,381,523,483,467,481,530,330,447,523,429,203,440
400.64.8.2.jpg,227,323,482,312,427,402,125,400,472,512,452,658,441,694,418,715,432,708,201,581,476,598,486,602,422,672,337,555,446,513,433,590,305,482,475,491,164,430
400.65.10.1.jpg,231,393,505,382,428,485,140,464,468,588,411,757,407,787,384,806,397,802,196,638,454,663,478,683,370,746,315,627,443,586,403,670,299,550,491,558,179,510
400.66.11.2.jpg,241,365,528,347,462,448,133,419,504,557,464,693,464,739,426,762,448,759,198,649,490,627,514,644,432,707,343,594,458,539,454,615,323,533,527,546,183,495
400.67.9.2.jpg,228,358,496,337,407,454,112,438,465,571,421,710,438,763,425,789,434,783,176,646,450,628,489,647,394,718,303,604,436,567,414,638,285,542,484,547,143,502
400.68.8.2.jpg,186,378,460,297,424,415,120,464,483,530,465,689,469,744,444,768,461,761,202,683,489,601,508,613,449,680,343,594,472,535,460,605,308,531,496,499,164,502
400.69.10.2.jpg,228,349,499,308,424,428,134,423,485,518,473,654,487,699,470,717,482,711,225,618,474,584,492,585,444,669,345,561,446,499,453,580,316,503,511,506,172,469
400.7.13.2.jpg,216,369,474,335,429,438,112,424,517,521,480,671,483,710,459,730,476,725,223,631,518,593,545,600,448,673,329,572,482,517,468,596,303,523,529,502,170,488
400.70.13.1.jpg,229,357,503,302,445,427,131,444,508,513,473,710,471,743,432,772,462,759,198,663,528,612,549,634,445,705,326,593,499,539,435,616,303,516,519,493,172,500
400.71.12.1.jpg,226,356,484,325,416,437,128,421,499,511,454,669,445,700,419,728,431,722,209,635,488,602,534,585,413,681,358,574,475,507,451,600,325,512,515,497,177,466
400.72.7.2.jpg,214,392,482,332,444,445,132,480,488,544,449,710,456,747,436,764,451,760,218,672,478,634,498,623,411,708,334,603,460,541,417,620,309,533,506,525,174,521
400.73.9.1.jpg,190,394,471,384,404,495,78,481,462,599,417,763,406,810,376,822,393,823,160,691,454,682,468,693,381,768,307,639,437,573,407,668,281,566,478,580,139,515
400.74.14.1.jpg,180,350,426,309,372,413,97,424,428,501,386,663,378,709,351,724,370,725,168,610,434,594,443,602,354,667,268,551,409,511,385,586,254,492,440,486,140,461
400.75.8.2.jpg,197,389,444,338,402,435,107,428,456,526,433,659,432,708,402,726,422,722,184,622,450,592,467,601,400,677,315,569,420,515,416,591,292,518,468,507,172,494
400.77.8.2.jpg,207,321,462,302,408,410,138,388,458,489,428,611,428,659,408,671,422,670,206,551,438,555,462,550,394,632,318,526,405,472,416,555,284,468,475,477,162,423
400.78.10.2.jpg,203,361,460,315,411,416,113,429,463,514,446,638,455,669,435,695,452,688,226,620,465,562,484,584,422,643,334,564,437,506,416,573,301,500,491,489,157,473
400.80.10.2.jpg,240,326,490,280,437,389,137,415,492,495,455,648,455,697,430,710,447,707,211,600,480,571,486,578,412,657,343,549,467,488,445,573,316,485,508,470,180,457
400.82.7.1.jpg,218,338,459,275,427,384,130,441,475,451,477,626,475,685,446,694,464,693,247,581,503,550,510,551,437,628,329,527,455,465,450,552,305,474,491,442,194,455
400.83.12.2.jpg,219,364,469,280,425,387,127,406,477,481,473,628,487,671,469,688,483,683,206,609,473,547,484,570,445,642,338,549,461,480,435,555,304,493,484,466,193,464
400.84.9.1.jpg,217,348,491,306,428,426,105,431,483,524,463,644,471,704,445,720,463,720,212,632,474,588,509,594,426,675,333,578,445,524,431,593,294,509,511,497,156,477
400.86.9.1.jpg,216,385,484,357,425,461,122,464,468,564,452,744,455,774,435,797,447,792,213,651,470,650,486,650,423,748,348,608,439,554,437,646,292,529,486,536,181,502
400.87.10.2.jpg,229,391,497,381,426,477,117,446,465,576,426,712,418,761,388,773,407,772,193,634,457,652,473,656,389,729,320,606,444,563,422,645,280,537,474,559,156,480
400.88.11.2.jpg,234,382,489,337,442,443,138,460,496,558,461,690,466,727,439,742,458,743,221,662,490,608,517,631,434,687,335,591,478,553,439,620,315,543,503,535,182,527
400.89.9.2.jpg,247,385,494,352,444,457,134,456,489,552,472,705,473,760,441,772,460,773,222,642,487,632,471,649,449,719,346,611,465,552,462,636,312,535,518,538,185,519
400.90.8.1.jpg,196,359,472,337,430,434,101,456,481,523,498,676,493,728,463,753,477,748,199,656,511,602,490,610,451,698,344,577,447,511,448,601,291,517,490,506,156,487
400.91.16.2.jpg,202,410,469,361,413,476,104,481,479,571,462,713,471,749,447,787,463,775,189,689,480,636,511,651,431,710,325,631,459,577,445,644,293,570,491,554,142,528
400.92.18.1.jpg,254,329,504,369,453,454,148,380,499,583,449,690,442,744,420,755,434,756,169,631,482,625,517,648,415,705,322,589,458,574,422,623,294,512,508,569,175,439
400.93.14.2.jpg,239,317,507,336,460,411,131,367,487,532,446,689,441,735,421,748,434,744,209,597,493,612,526,624,429,680,308,564,470,531,437,612,296,492,508,523,169,445
400.94.12.2.jpg,249,365,518,325,477,450,147,426,520,541,518,705,521,747,496,770,511,762,213,694,529,614,538,627,487,714,380,612,495,525,488,622,338,534,531,513,190,486
400.95.15.2.jpg,248,326,515,301,451,406,135,385,500,511,466,674,470,711,443,736,461,727,195,612,510,588,520,599,440,659,321,550,482,513,440,578,324,489,520,498,177,451
400.99.11.2.jpg,206,353,481,301,426,402,116,427,489,510,454,659,454,693,432,720,446,714,212,615,494,591,511,591,417,682,334,564,457,497,448,589,303,505,498,479,163,476
401.100.8.2.jpg,316,445,620,383,549,523,230,508,627,625,615,796,615,836,586,879,599,874,291,755,620,720,633,723,578,821,442,694,593,625,566,723,411,615,651,604,261,577
401.102.12.1.jpg,266,451,603,357,479,525,137,550,578,652,558,829,563,871,528,912,542,907,247,765,588,725,561,752,541,833,400,722,554,637,518,749,350,600,598,623,201,610
401.103.7.2.jpg,270,396,602,353,545,490,188,509,608,612,605,830,602,873,577,905,590,902,249,754,626,720,619,717,577,822,439,690,586,609,558,715,390,610,631,597,217,557
401.104.11.2.jpg,295,454,633,367,556,530,181,537,639,648,620,800,640,872,618,900,630,895,311,811,633,716,685,729,592,803,471,723,616,654,574,733,398,637,684,611,224,587
401.105.10.2.jpg,268,423,576,427,505,558,162,464,537,695,443,870,429,909,399,924,415,925,176,719,526,787,537,800,446,840,362,715,515,699,460,751,344,610,557,680,208,538
401.107.7.1.jpg,264,404,578,428,503,526,150,463,545,653,506,806,506,854,487,886,497,881,215,721,529,730,540,742,473,812,382,674,522,643,485,729,344,596,577,627,193,546
401.109.13.1.jpg,250,425,598,385,496,516,130,512,597,640,609,834,621,900,604,911,613,907,225,779,637,729,667,738,581,807,416,716,589,663,568,734,345,639,631,616,197,576
401.11.15.2.jpg,253,442,549,375,500,516,145,490,536,612,559,821,563,866,538,899,551,893,291,788,588,725,597,724,531,815,409,707,539,643,519,724,338,609,552,600,214,556
401.111.11.2.jpg,282,422,584,440,497,557,160,488,568,679,508,834,505,869,478,900,488,897,204,729,565,759,579,764,480,822,375,695,544,677,457,736,344,617,582,667,210,534
401.112.12.2.jpg,264,456,596,398,541,531,144,546,601,639,555,837,561,889,526,916,540,911,235,794,599,746,627,747,501,843,428,726,577,639,547,747,363,645,621,621,183,594
401.114.7.2.jpg,299,403,621,400,552,527,173,502,608,661,569,855,562,904,535,922,546,917,228,744,601,754,611,760,542,846,425,703,583,650,544,746,377,616,632,645,220,549
401.116.8.2.jpg,266,421,571,430,481,551,173,511,525,669,501,818,505,865,477,891,489,887,213,752,519,753,522,750,472,824,370,703,504,659,480,736,336,619,576,654,200,551
401.117.9.1.jpg,199,444,533,337,479,510,136,544,553,606,532,822,526,883,511,899,518,893,223,740,547,720,569,709,518,816,389,686,526,610,510,716,347,605,571,570,192,577
401.121.9.2.jpg,244,444,581,371,534,504,163,540,644,588,594,819,594,884,573,902,586,898,269,752,626,716,649,728,554,834,429,701,585,603,570,722,376,620,618,624,218,585
401.122.11.1.jpg,267,427,569,400,491,531,141,512,546,659,515,823,516,864,501,899,509,894,204,757,541,735,555,753,477,826,352,682,516,648,483,729,323,611,574,636,188,552
401.123.9.1.jpg,295,459,626,389,544,544,180,540,606,642,545,839,541,887,523,898,532,896,270,753,584,719,594,746,487,826,417,698,585,628,531,721,386,628,625,622,213,553
